0.325669,0.327425,0.345571,0.333366,0.323604,0.341655,0.335148,0.325317,0.334866,0.328296,0.335591,0.329798,0.328527,0.340011,0.327817,0.327388,0.333363,0.337038,
0.325902,0.327301,0.345592,0.333602,0.323482,0.341681,0.335175,0.325388,0.334839,0.328214,0.335755,0.329746,0.328594,0.340027,0.327817,0.327564,0.333292,0.337051,
0.326144,0.327172,0.345613,0.333846,0.323357,0.341709,0.335201,0.325465,0.334810,0.328125,0.335928,0.329692,0.328662,0.340047,0.327815,0.327745,0.333220,0.337063,
0.326395,0.327040,0.345635,0.334099,0.323227,0.341736,0.335226,0.325546,0.334781,0.328030,0.336113,0.329636,0.328730,0.340071,0.327813,0.327932,0.333147,0.337075,
0.326656,0.326903,0.345656,0.334363,0.323094,0.341764,0.335251,0.325633,0.334749,0.327928,0.336309,0.329577,0.328797,0.340100,0.327810,0.328126,0.333074,0.337087,
0.326927,0.326762,0.345678,0.334636,0.322956,0.341793,0.335275,0.325725,0.334717,0.327819,0.336517,0.329516,0.328864,0.340134,0.327806,0.328325,0.333000,0.337098,
0.327209,0.326617,0.345701,0.334920,0.322814,0.341822,0.335298,0.325824,0.334683,0.327702,0.336737,0.329453,0.328931,0.340174,0.327801,0.328531,0.332926,0.337109,
0.327502,0.326466,0.345724,0.335216,0.322667,0.341851,0.335321,0.325930,0.334647,0.327577,0.336971,0.329386,0.328998,0.340219,0.327794,0.328743,0.332851,0.337120,
0.327806,0.326311,0.345747,0.335523,0.322516,0.341881,0.335341,0.326042,0.334610,0.327443,0.337219,0.329318,0.329063,0.340271,0.327787,0.328962,0.332776,0.337130,
0.328123,0.326151,0.345770,0.335842,0.322359,0.341911,0.335361,0.326162,0.334571,0.327299,0.337482,0.329246,0.329127,0.340331,0.327778,0.329188,0.332701,0.337139,
0.328452,0.325985,0.345794,0.336174,0.322198,0.341941,0.335379,0.326290,0.334530,0.327146,0.337761,0.329171,0.329190,0.340397,0.327768,0.329422,0.332626,0.337148,
0.328794,0.325814,0.345818,0.336519,0.322031,0.341972,0.335395,0.326427,0.334488,0.326983,0.338057,0.329094,0.329252,0.340472,0.327756,0.329663,0.332551,0.337157,
0.329151,0.325637,0.345842,0.336878,0.321859,0.342004,0.335409,0.326573,0.334444,0.326808,0.338371,0.329014,0.329311,0.340556,0.327743,0.329911,0.332477,0.337165,
0.329522,0.325454,0.345866,0.337252,0.321681,0.342035,0.335421,0.326728,0.334397,0.326622,0.338703,0.328931,0.329368,0.340649,0.327729,0.330168,0.332403,0.337172,
0.329908,0.325266,0.345891,0.337641,0.321497,0.342067,0.335430,0.326893,0.334349,0.326423,0.339054,0.328845,0.329423,0.340752,0.327712,0.330432,0.332329,0.337178,
0.330310,0.325070,0.345916,0.338046,0.321307,0.342100,0.335436,0.327069,0.334300,0.326212,0.339427,0.328756,0.329475,0.340867,0.327695,0.330705,0.332256,0.337184,
